ID,COMP1,COMP2,HVTYPE,KIJSRK,KIJTSRK,KIJTType,KIJPR,KIJTPR,KIJPCSAFT,HVALPHA,HVGIJ,HVGJI,CalcWij,W1,W2,W3,WSTYPE,KIJWS,NRTLALPHA,NRTLGIJ,NRTLGJI,GIJVISC,HVGIJT,HVGJIT,WSGIJT,WSGJIT,cpakij_SRK,cpakijT_SRK,cpakijx_SRK,cpakjix_SRK,cpakij_PR,KIJWSunifac,aijDesMath,bijDesMath,cpaAssosiationType,cpaBetaCross,cpaEpsCross,KIJWhitsonSoriede
7539,2-m-C5,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,3-m-C5,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,n-hexane,H2S,Classic,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0
7543,m-c-C5,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7544,benzene,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7545,c-hexane,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7546,223-tm-C4,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,"3,3-dim-C5",H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,m-c-C6,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,et-c-C5,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7551,toluene,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7552,c-c7,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,11-dm-c-C6,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,c-c8,H2S,Classic,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04,0,0,0,0,0,0,0
7555,c-12-dmcC6,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,et-benzene,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,MDEA+,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,H3O+,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,MDEA,H2S,Classic,0,0,0,0,0,0,-0.9067,2928,5567,0,0,0,0,Classic,1,0,0,0,0,-2.44,15.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,HCO3-,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,OH-,H2S,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,Na+,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7563,Cl-,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7564,Ca++,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7565,Li+,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7566,Br-,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7567,NH4+,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7568,CO3--,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7569,DEACOO-,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7570,DEA,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7571,DEA+,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7572,BEA,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7573,BEA+,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7574,BEACOO-,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7575,K+,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7576,HS-,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7577,S--,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7578,I-,H2S,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7579,Mg++,H2S,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,Ba++,H2S,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,Sr++,H2S,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7583,ethanol,methanol,Classic,0.0504,0,0,0.0504,0,0,0,0,0,0,0,0,0,Classic,0.0504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,MEG,methanol,Classic,0.074,0,0,0.074,0,0,0,0,0,0,0,0,0,Classic,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,DEG,methanol,Classic,0.0882,0,0,0.0882,0,0,0,0,0,0,0,0,0,Classic,0.0882,0,0,0,0,0,0,0,0,0.0882,0,0.0882,0.0882,0.0882,0,0,0,0,0,0,0
7586,TEG,methanol,Classic,0.1817,0,0,0.1817,0,0,0,0,0,0,0,0,0,Classic,0.1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,NaCl,methanol,Classic,0.1221,0,0,0.1221,0,0,0,0,0,0,0,0,0,Classic,0.1221,0,0,0,0,0,0,0,0,0.1221,0,0.1221,0.1221,0.1221,0,0,0,0,0,0,0
7588,KCl,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,CaCl2,methanol,Classic,0.2045,0,0,0.2045,0,0,0,0,0,0,0,0,0,Classic,0.2045,0,0,0,0,0,0,0,0,0.2045,0,0.2045,0.2045,0.2045,0,0,0,0,0,0,0
7590,HCOONa,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,HCOOK,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,HCOOCs,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7593,helium,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
7594,hydrogen,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,nitrogen,methanol,HV,0.5,0,0,0.5,0,0,0.395,364,308,0,0,0,0,WS,0.5,0.395,364,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,Ar,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7597,oxygen,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,H2S,methanol,HV,0.5,0,0,0.5,0,0,0.395,45,965,0,0,0,0,WS,0.5,0.395,45,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7599,methane,methanol,HV,0.13,0,0,0.13,0,0,0.395,255,1610,0,0,0,0,WS,0.13,0.395,255,1610,0,0,0,0,0,0.0134,0,0.0134,0.0134,0.0134,0,0,0,0,0,0,0
7601,c-propane,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,i-butane,methanol,HV,0.25,0,0,0.25,0,0,0.395,1603,1135,0,0,0,0,WS,0.25,0.395,1603,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,"2,2-diomC3",methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,c-C4,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,i-pentane,methanol,HV,0.26,0,0,0.26,0,0,0.395,744,1071,0,0,0,0,WS,0.26,0.395,744,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,n-pentane,methanol,HV,0.26,0,0,0.26,0,0,0.395,1230,1186,0,0,0,0,WS,0.26,0.395,1230,1186,0,0,0,0,0,0.051,0,0.051,0.051,0,0,0,0,0,0,0,0
7608,c-pentane,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,"2,2-dim-C4",methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,"2,3-dimC4",methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,2-m-C5,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612,3-m-C5,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,n-hexane,methanol,HV,0.28,0,0,0.28,0,0,0.395,758,1276,0,0,0,0,WS,0.28,0.395,758,1276,0,0,0,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0
7615,m-c-C5,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,benzene,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.006,0,0.006,0.006,0,0,0,0,0,0,0,0
7617,c-hexane,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7618,223-tm-C4,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,"3,3-dim-C5",methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621,m-c-C6,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,et-c-C5,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,toluene,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7624,c-c7,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7625,11-dm-c-C6,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7626,c-c8,methanol,Classic,0.31,0,0,0.31,0,0,0.395,758,1276,0,0,0,0,Classic,0.31,0.395,758,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7627,c-12-dmcC6,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7628,et-benzene,methanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7629,MDEA+,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,H3O+,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7631,MDEA,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,HCO3-,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7633,OH-,methanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7634,Na+,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7635,Cl-,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7636,Ca++,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7637,Li+,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7638,Br-,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7639,NH4+,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7640,CO3--,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7641,DEACOO-,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7642,DEA,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7643,DEA+,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7644,BEA,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7645,BEA+,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7646,BEACOO-,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7647,K+,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7648,HS-,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7649,S--,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7650,I-,methanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7651,Mg++,methanol,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7652,Ba++,methanol,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7653,Sr++,methanol,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7654,methanol,MEG,Classic,0.074,0,0,0.074,0,0,0,0,0,0,0,0,0,Classic,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7655,ethanol,MEG,Classic,0.1626,0,0,0.1626,0,0,0,0,0,0,0,0,0,Classic,0.1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7657,DEG,MEG,Classic,0.0301,0,0,0.0301,0,0,0,0,0,0,0,0,0,Classic,0.0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658,TEG,MEG,Classic,0.0059,0,0,0.0059,0,0,0,0,0,0,0,0,0,Classic,0.0059,0,0,0,0,0,0,0,0,-0.025,0,-0.01,-0.01,0,0,0,0,1,0,0,0
7660,KCl,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7662,HCOONa,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7663,HCOOK,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7664,HCOOCs,MEG,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665,helium,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7666,hydrogen,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667,Ar,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7668,oxygen,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,H2S,MEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7671,c-propane,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7672,i-butane,MEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,n-butane,MEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7674,"2,2-diomC3",MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,c-C4,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,i-pentane,MEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,n-pentane,MEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,c-pentane,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,"2,2-dim-C4",MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,"2,3-dimC4",MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,2-m-C5,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7682,3-m-C5,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,n-hexane,MEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0.059,0,0.059,0.059,0,0,0,0,0,0,0,0
7685,m-c-C5,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,benzene,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0.049,0,0.049,0.049,0,0,0,0,1,0.04,0,0
7687,c-hexane,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,223-tm-C4,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7689,"3,3-dim-C5",MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691,m-c-C6,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692,et-c-C5,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7693,toluene,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0.051,0,0.051,0.051,0,0,0,0,1,0.042,0,0
7694,c-c7,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7695,11-dm-c-C6,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7696,c-c8,MEG,Classic,0.2,0,0,0.2,0,0,0.3656,601.7,2063,0,0,0,0,Classic,0.2,0.3656,601.7,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7697,c-12-dmcC6,MEG,Classic,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Classic,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
